plant_name,JS_ID,plant_num,PI_num,img_date,voxel_len,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14
4-9-18_Schnable_49-538-js284-177_2018-04-13_09-42-07_10107500,JS284,538,PI_576352,2018-04-13,12cm,167.802,36.8649,52.728,34.593,40.2106,21.2663,23.1806,22.0534,35.1958,,,,,,
4-9-18_Schnable_49-539-js37-3-63_2018-04-11_09-43-16_9994600,JS37,539,PI_533903,2018-04-11,12cm,38.5723,30.3884,34.0535,29.7371,18.3163,11.8429,18.0287,27.219,31.4488,19.4415,,,,,
4-9-18_Schnable_49-539-js37-3-63_2018-04-13_09-44-24_10107600,JS37,539,PI_533903,2018-04-13,12cm,35.9763,31.4484,34.5479,26.3366,19.8911,18.3815,19.8176,30.3947,,,,,,,
4-9-18_Schnable_49-539-js37-3-63_2018-04-16_09-44-39_10294600,JS37,539,PI_533903,2018-04-16,12cm,33.8788,28.7655,33.2375,25.8521,11.2518,18.1205,31.684,35.748,23.9857,38.4575,,,,,
4-9-18_Schnable_49-540-js23-3-38_2018-04-11_09-45-31_9994700,JS23,540,PI_533830,2018-04-11,12cm,48.5967,26.8495,48.7593,11.2757,56.1173,45.4651,26.1837,11.4267,,,,,,,
4-9-18_Schnable_49-540-js23-3-38_2018-04-13_09-46-41_10107700,JS23,540,PI_533830,2018-04-13,12cm,44.7686,36.8496,44.6004,27.4688,24.3472,56.5616,18.3937,31.897,46.1634,23.711,24.4079,,,,
4-9-18_Schnable_49-540-js23-3-38_2018-04-16_09-46-55_10294700,JS23,540,PI_533830,2018-04-16,12cm,34.2667,17.1063,38.1098,25.6878,29.1191,66.7543,56.3118,1.31982,28.2984,8.12163,52.9185,42.534,27.9691,39.9084,35.9532
4-9-18_Schnable_49-541-js133-194_2018-04-11_09-47-47_9994800,JS133,541,PI_576393,2018-04-11,12cm,33.5932,39.0535,27.6201,26.0144,18.9929,16.8594,15.3104,20.1883,,,,,,,
4-9-18_Schnable_49-541-js133-194_2018-04-13_09-48-56_10107800,JS133,541,PI_576393,2018-04-13,12cm,35.2807,38.6351,30.1333,25.6153,22.404,13.3868,20.6399,21.3382,4.81072,,,,,,
4-9-18_Schnable_49-541-js133-194_2018-04-16_09-49-18_10294800,JS133,541,PI_576393,2018-04-16,12cm,37.0996,40.1824,33.4022,26.2502,27.6504,16.3072,33.8254,19.4562,18.3606,27.3976,,,,,
4-9-18_Schnable_49-542-js292-381_2018-04-11_09-50-02_9994900,JS292,542,PI_656081,2018-04-11,12cm,64.3015,67.8325,66.7673,53.292,46.2768,36.2788,3.11847,22.2548,,,,,,,
4-9-18_Schnable_49-542-js292-381_2018-04-13_09-51-11_10107900,JS292,542,PI_656081,2018-04-13,12cm,62.2164,68.203,68.8723,52.7932,45.9959,40.435,29.1965,23.577,10.6101,,,,,,
4-9-18_Schnable_49-542-js292-381_2018-04-16_09-51-35_10294900,JS292,542,PI_656081,2018-04-16,12cm,67.6057,66.99,58.3787,49.37,49.5523,40.7899,25.9514,22.8476,22.812,14.0341,,,,,
4-9-18_Schnable_49-543-js131-3-190_2018-04-11_09-52-18_9995000,JS131,543,PI_576387,2018-04-11,12cm,48.6357,41.0411,32.2529,31.1121,34.6709,23.0283,25.3902,11.4837,,,,,,,
4-9-18_Schnable_49-543-js131-3-190_2018-04-13_09-53-28_10108000,JS131,543,PI_576387,2018-04-13,12cm,37.3559,35.295,35.9481,27.6545,82.773,79.9895,19.6289,44.6416,29.0285,27.8324,21.1305,17.7011,,,
4-9-18_Schnable_49-543-js131-3-190_2018-04-16_09-53-51_10295000,JS131,543,PI_576387,2018-04-16,12cm,45.8213,43.6322,18.4436,38.2568,39.0423,44.7836,47.001,34.5913,36.544,19.4386,9.03351,,,,
4-9-18_Schnable_49-544-js163-234_2018-04-11_09-54-34_9995100,JS163,544,PI_597966,2018-04-11,12cm,52.0368,36.3037,39.2152,26.2066,19.4913,8.99827,17.8551,26.1967,18.0761,,,,,,
4-9-18_Schnable_49-544-js163-234_2018-04-13_09-55-44_10108100,JS163,544,PI_597966,2018-04-13,12cm,54.7926,33.8401,43.3034,25.3379,21.9723,9.99645,23.7453,13.1003,29.2346,20.3955,,,,,
4-9-18_Schnable_49-544-js163-234_2018-04-16_09-56-08_10295100,JS163,544,PI_597966,2018-04-16,12cm,88.8256,43.8599,33.3312,45.3706,25.2486,26.8883,24.0863,15.0101,31.9458,31.8223,0.994063,,,,
4-9-18_Schnable_49-545-js208-327_2018-04-11_09-56-50_9995200,JS208,545,PI_656030,2018-04-11,12cm,75.3954,42.0077,26.487,23.2266,24.0445,27.5161,15.7703,20.8066,,,,,,,
4-9-18_Schnable_49-545-js208-327_2018-04-13_09-58-01_10108200,JS208,545,PI_656030,2018-04-13,12cm,177.829,84.2205,43.1971,25.7078,24.4788,22.8243,25.4519,31.0312,4.74053,,,,,,
4-9-18_Schnable_49-545-js208-327_2018-04-16_09-58-24_10295200,JS208,545,PI_656030,2018-04-16,12cm,85.1636,42.2335,27.4546,23.6935,23.3498,24.9633,47.0186,7.26131,,,,,,,
4-9-18_Schnable_49-547-js135-196_2018-04-11_10-01-20_9995400,JS135,547,PI_576396,2018-04-11,12cm,56.626,49.7874,40.7038,37.6318,35.7033,31.3985,20.0453,17.2253,8.1911,17.891,,,,,
4-9-18_Schnable_49-547-js135-196_2018-04-13_10-02-32_10108400,JS135,547,PI_576396,2018-04-13,12cm,56.2556,54.2067,39.5229,39.3141,35.1094,36.1238,23.205,30.7201,24.8683,11.6982,19.4074,,,,
4-9-18_Schnable_49-547-js135-196_2018-04-16_10-02-57_10295400,JS135,547,PI_576396,2018-04-16,12cm,60.5103,54.7933,44.4531,40.1858,40.2476,36.8305,42.4616,31.771,23.5906,15.1828,3.27823,,,,
4-9-18_Schnable_49-548-js150-217_2018-04-11_10-03-36_9995500,JS150,548,PI_595743,2018-04-11,12cm,27.576,42.638,33.7118,27.9812,31.4608,5.85016,24.171,,,,,,,,
4-9-18_Schnable_49-548-js150-217_2018-04-13_10-04-48_10108500,JS150,548,PI_595743,2018-04-13,12cm,19.8525,11.4236,20.2562,57.6545,41.7841,31.5547,22.5951,30.8159,3.30037,49.9695,26.9361,,,,
4-9-18_Schnable_49-548-js150-217_2018-04-16_10-05-14_10295500,JS150,548,PI_595743,2018-04-16,12cm,20.3626,21.2223,11.7737,17.6188,43.5739,36.3716,40.4964,30.1074,15.7015,20.6128,,,,,
4-9-18_Schnable_49-549-js212-333_2018-04-13_10-07-06_10108600,JS212,549,PI_656036,2018-04-13,12cm,65.9293,67.2248,69.7482,47.6139,56.8434,26.8329,15.1468,20.9459,,,,,,,
4-9-18_Schnable_49-550-js289-293_2018-04-11_10-08-08_9995700,JS289,550,PI_655997,2018-04-11,12cm,30.3308,31.6209,22.1452,24.9239,17.5537,18.901,19.4801,,,,,,,,
4-9-18_Schnable_49-550-js289-293_2018-04-13_10-09-22_10108700,JS289,550,PI_655997,2018-04-13,12cm,33.6322,32.7045,25.9803,25.6242,18.7452,18.7185,19.3057,,,,,,,,
4-9-18_Schnable_49-550-js289-293_2018-04-16_10-09-43_10295700,JS289,550,PI_655997,2018-04-16,12cm,38.4348,19.7558,28.4151,17.8354,32.1095,35.1035,6.92787,15.7791,28.0215,8.45387,35.7935,,,,
4-9-18_Schnable_49-551-js153-222_2018-04-11_10-10-21_9995800,JS153,551,PI_597946,2018-04-11,12cm,44.2013,33.5372,34.8117,26.7553,21.1777,13.6655,13.5781,,,,,,,,
4-9-18_Schnable_49-551-js153-222_2018-04-13_10-11-36_10108800,JS153,551,PI_597946,2018-04-13,12cm,44.9518,30.9987,34.4221,28.9781,21.2729,16.4309,17.501,5.81214,,,,,,,
4-9-18_Schnable_49-551-js153-222_2018-04-16_10-11-57_10295800,JS153,551,PI_597946,2018-04-16,12cm,46.7817,35.3992,36.9285,31.2136,22.4473,25.3553,18.1498,18.4255,16.97,,,,,,
4-9-18_Schnable_49-552-js172-249_2018-04-11_10-12-34_9995900,JS172,552,PI_613536,2018-04-11,12cm,53.3153,31.556,50.8333,39.4415,13.6064,29.5069,47.8175,42.6104,,,,,,,
4-9-18_Schnable_49-552-js172-249_2018-04-13_10-13-50_10108900,JS172,552,PI_613536,2018-04-13,12cm,47.7139,28.8573,53.8321,42.3917,44.655,44.3953,45.0716,1.49763,43.0999,,,,,,
4-9-18_Schnable_49-552-js172-249_2018-04-16_10-14-11_10295900,JS172,552,PI_613536,2018-04-16,12cm,53.2824,47.7917,43.602,47.4141,35.0589,25.5252,19.7592,20.7236,,,,,,,
4-9-18_Schnable_49-553-js11-21_2018-04-11_10-14-49_9996000,JS11,553,PI_533766,2018-04-11,12cm,53.8698,49.6721,33.549,29.3548,17.9197,29.6943,19.2329,,,,,,,,
4-9-18_Schnable_49-553-js11-21_2018-04-13_10-16-03_10109000,JS11,553,PI_533766,2018-04-13,12cm,55.7076,49.8604,33.3179,32.3504,20.982,17.7753,22.5957,,,,,,,,
4-9-18_Schnable_49-553-js11-21_2018-04-16_10-16-25_10296000,JS11,553,PI_533766,2018-04-16,12cm,101.012,63.6427,48.6965,39.7817,29.6885,24.3744,23.9648,15.6294,23.2438,,,,,,
4-9-18_Schnable_49-554-js55-84_2018-04-11_10-17-02_9996100,JS55,554,PI_533956,2018-04-11,12cm,47.7174,60.2212,37.1263,34.318,17.1753,22.0067,18.4783,,,,,,,,
4-9-18_Schnable_49-554-js55-84_2018-04-13_10-18-17_10109100,JS55,554,PI_533956,2018-04-13,12cm,47.295,64.3289,42.1242,42.3506,28.4188,20.3069,10.3622,16.2636,,,,,,,
4-9-18_Schnable_49-554-js55-84_2018-04-16_10-18-40_10296100,JS55,554,PI_533956,2018-04-16,12cm,44.265,64.9555,46.9007,57.7838,39.2037,28.6925,30.8061,9.00654,21.169,,,,,,
4-9-18_Schnable_49-555-js4-12_2018-04-11_10-19-15_9996200,JS4,555,PI_533752,2018-04-11,12cm,17.387,37.594,27.8769,35.1468,11.9129,15.5136,26.4337,29.5104,28.7745,,,,,,
4-9-18_Schnable_49-555-js4-12_2018-04-13_10-20-30_10109200,JS4,555,PI_533752,2018-04-13,12cm,,,,,,,,,,,,,,,
4-9-18_Schnable_49-555-js4-12_2018-04-16_10-20-53_10296200,JS4,555,PI_533752,2018-04-16,12cm,55.5694,23.7442,53.4419,19.9914,39.634,19.8604,20.7803,28.4283,28.5916,11.5771,28.9308,36.5051,13.5671,33.2458,32.6886
4-9-18_Schnable_49-556-js213-334_2018-04-11_10-21-29_9996300,JS213,556,PI_656037,2018-04-11,12cm,55.5317,39.3526,40.4653,28.876,28.4875,4.18385,22.5269,,,,,,,,
4-9-18_Schnable_49-556-js213-334_2018-04-13_10-22-49_10109300,JS213,556,PI_656037,2018-04-13,12cm,61.6843,39.9327,38.9505,30.6063,27.5081,23.1174,24.1851,29.0777,,,,,,,
4-9-18_Schnable_49-556-js213-334_2018-04-16_10-23-07_10296300,JS213,556,PI_656037,2018-04-16,12cm,55.2894,40.62,34.1584,34.6611,23.4468,35.0884,41.9338,28.4652,35.3652,28.6264,,,,,
4-9-18_Schnable_49-557-js134-195_2018-04-11_10-23-42_9996400,JS134,557,PI_576394,2018-04-11,12cm,46.648,50.4085,31.4149,32.8843,20.8089,21.7901,41.7125,,,,,,,,
4-9-18_Schnable_49-557-js134-195_2018-04-13_10-24-57_10109400,JS134,557,PI_576394,2018-04-13,12cm,44.9728,49.8417,10.2692,30.7876,38.9828,27.7811,23.9616,24.6481,29.9359,30.5273,,,,,
4-9-18_Schnable_49-557-js134-195_2018-04-16_10-25-21_10296400,JS134,557,PI_576394,2018-04-16,12cm,48.0431,39.3153,50.271,34.1823,26.7694,47.3387,35.8075,26.8396,4.26948,16.7134,28.8577,40.23,27.3962,,
4-9-18_Schnable_49-558-js94-131_2018-04-11_10-25-57_9996500,JS94,558,PI_534123,2018-04-11,12cm,38.3242,32.3494,45.5603,33.6078,28.0835,9.4226,,,,,,,,,
4-9-18_Schnable_49-558-js94-131_2018-04-13_10-27-12_10109500,JS94,558,PI_534123,2018-04-13,12cm,1.61532,35.9936,50.2237,48.921,38.4467,26.0138,19.2786,,,,,,,,
4-9-18_Schnable_49-558-js94-131_2018-04-16_10-27-36_10296500,JS94,558,PI_534123,2018-04-16,12cm,35.3117,54.0551,49.0812,43.4856,45.3743,33.6115,22.7638,,,,,,,,
4-9-18_Schnable_49-559-js53-82_2018-04-11_10-28-12_9996600,JS53,559,PI_533954,2018-04-11,12cm,79.6553,44.2028,55.1514,48.0137,52.0693,38.9755,28.0842,22.0969,24.5906,,,,,,
4-9-18_Schnable_49-559-js53-82_2018-04-13_10-29-27_10109600,JS53,559,PI_533954,2018-04-13,12cm,82.0011,47.6474,57.6374,50.9669,55.8487,44.7884,31.904,11.6149,11.8744,21.5273,22.5331,,,,
4-9-18_Schnable_49-559-js53-82_2018-04-16_10-29-51_10296600,JS53,559,PI_533954,2018-04-16,12cm,47.1173,88.3918,24.6557,54.8721,55.8819,75.5636,72.4473,52.2167,38.5178,37.5778,27.8805,11.9502,21.4004,,
4-9-18_Schnable_49-560-js9-17_2018-04-11_10-30-26_9996700,JS9,560,PI_533759,2018-04-11,12cm,34.0211,33.075,24.698,21.3443,14.0008,29.0315,23.1017,25.7384,35.52,,,,,,
4-9-18_Schnable_49-560-js9-17_2018-04-13_10-31-41_10109700,JS9,560,PI_533759,2018-04-13,12cm,159.687,37.8008,23.2534,26.4846,29.186,27.9848,35.0029,14.6039,29.369,24.2116,,,,,
4-9-18_Schnable_49-560-js9-17_2018-04-16_10-32-07_10296700,JS9,560,PI_533759,2018-04-16,12cm,21.2743,61.5804,13.9222,54.0604,30.8954,49.3981,11.9654,5.65908,53.1397,54.2926,22.5335,45.5792,89.9459,88.706,
4-9-18_Schnable_49-561-js71-101_2018-04-11_10-32-39_9996800,JS71,561,PI_533996,2018-04-11,12cm,20.1359,31.262,15.3564,21.6514,10.9761,17.9391,24.4119,19.5103,,,,,,,
4-9-18_Schnable_49-561-js71-101_2018-04-13_10-33-54_10109800,JS71,561,PI_533996,2018-04-13,12cm,18.816,34.0098,23.3646,21.0167,15.4941,16.0855,22.2933,35.4613,21.706,14.1039,,,,,
4-9-18_Schnable_49-561-js71-101_2018-04-16_10-34-21_10296800,JS71,561,PI_533996,2018-04-16,12cm,27.911,40.9428,29.1682,32.303,14.9872,38.6853,14.406,21.9607,25.929,22.0093,13.192,,,,
4-9-18_Schnable_49-562-js206-322_2018-04-11_10-34-53_9996900,JS206,562,PI_656026,2018-04-11,12cm,50.7619,57.0021,24.5585,38.435,18.1361,17.8406,33.0579,31.7559,,,,,,,
4-9-18_Schnable_49-562-js206-322_2018-04-13_10-36-09_10109900,JS206,562,PI_656026,2018-04-13,12cm,48.0298,69.8591,24.9752,38.5556,25.8682,20.2625,18.2791,20.2715,19.3538,21.2521,,,,,
4-9-18_Schnable_49-563-js73-104_2018-04-11_10-37-07_9997000,JS73,563,PI_534009,2018-04-11,12cm,66.1798,67.7644,38.7155,28.568,22.1812,19.7353,17.0637,21.3666,,,,,,,
4-9-18_Schnable_49-563-js73-104_2018-04-13_10-38-23_10110000,JS73,563,PI_534009,2018-04-13,12cm,79.6665,55.8269,37.6866,29.6668,21.8315,17.8681,22.7047,26.1311,,,,,,,
4-9-18_Schnable_49-563-js73-104_2018-04-16_10-38-47_10297000,JS73,563,PI_534009,2018-04-16,12cm,34.8074,80.6044,53.0443,174.934,43.9053,27.3274,27.5721,17.4932,14.2051,15.011,19.9101,,,,
4-9-18_Schnable_49-564-js267-426_2018-04-11_10-39-20_9997100,JS267,564,PI_659695,2018-04-11,12cm,41.5346,29.5409,52.5395,28.8275,27.2012,20.1034,15.2598,26.2883,,,,,,,
4-9-18_Schnable_49-564-js267-426_2018-04-13_10-40-38_10110100,JS267,564,PI_659695,2018-04-13,12cm,62.9295,36.1779,31.6986,28.76,29.9274,22.4282,15.9756,26.7671,15.3575,17.6941,,,,,
4-9-18_Schnable_49-564-js267-426_2018-04-16_10-41-06_10297100,JS267,564,PI_659695,2018-04-16,12cm,44.3186,32.3632,30.3887,33.1957,23.6404,21.7017,20.7895,15.8618,23.6159,,,,,,
4-9-18_Schnable_49-565-js186-289_2018-04-11_10-41-41_9997200,JS186,565,PI_655993,2018-04-11,12cm,41.4246,37.8624,39.8282,41.157,24.721,34.1431,28.9674,,,,,,,,
4-9-18_Schnable_49-565-js186-289_2018-04-13_10-42-52_10110200,JS186,565,PI_655993,2018-04-13,12cm,39.6112,32.7555,40.544,43.3093,31.2957,32.5003,31.3533,40.6523,,,,,,,
4-9-18_Schnable_49-565-js186-289_2018-04-16_10-43-14_10297200,JS186,565,PI_655993,2018-04-16,12cm,36.8683,37.6889,43.9659,33.4229,43.7998,30.1175,22.6004,30.8452,34.279,35.1155,38.5686,,,,
4-9-18_Schnable_49-566-js155-1-224_2018-04-11_10-43-54_9997300,JS155,566,PI_597950,2018-04-11,12cm,18.1916,34.854,32.3035,37.2448,32.6425,25.13,17.9787,19.0222,,,,,,,
4-9-18_Schnable_49-566-js155-1-224_2018-04-13_10-45-06_10110300,JS155,566,PI_597950,2018-04-13,12cm,29.0234,32.8737,31.8554,37.7307,38.8155,34.5793,13.4197,7.30299,,,,,,,
4-9-18_Schnable_49-566-js155-1-224_2018-04-16_10-45-29_10297300,JS155,566,PI_597950,2018-04-16,12cm,15.1636,67.5258,32.0804,37.806,42.7952,31.1502,43.1575,22.5303,25.7625,23.7015,,,,,
4-9-18_Schnable_49-567-js42-69_2018-04-11_10-46-08_9997400,JS42,567,PI_533919,2018-04-11,12cm,49.8596,40.8254,26.1305,16.2658,23.4132,30.1396,,,,,,,,,
4-9-18_Schnable_49-567-js42-69_2018-04-16_10-47-42_10297400,JS42,567,PI_533919,2018-04-16,12cm,37.6717,30.3627,45.72,18.9952,33.0992,31.8906,13.256,23.2579,,,,,,,
4-9-18_Schnable_49-568-js57-86_2018-04-11_10-48-27_9997500,JS57,568,PI_533961,2018-04-11,12cm,55.8204,24.1164,32.136,21.4629,23.7687,21.0719,28.9106,12.2752,,,,,,,
4-9-18_Schnable_49-568-js57-86_2018-04-13_10-49-34_10110500,JS57,568,PI_533961,2018-04-13,12cm,68.469,31.2135,18.1103,24.0589,49.4507,15.4994,26.9922,15.7584,9.74237,21.8767,6.94678,,,,
4-9-18_Schnable_49-568-js57-86_2018-04-16_10-49-58_10297500,JS57,568,PI_533961,2018-04-16,12cm,27.2636,14.7757,,,,,,,,,,,,,
4-9-18_Schnable_49-569-js195-304_2018-04-11_10-50-37_9997600,JS195,569,PI_656008,2018-04-11,12cm,43.3777,35.7174,38.568,29.0586,24.5716,19.1334,17.6406,27.8018,,,,,,,
4-9-18_Schnable_49-569-js195-304_2018-04-13_10-51-47_10110600,JS195,569,PI_656008,2018-04-13,12cm,37.9142,35.9711,36.0501,31.7573,23.688,27.0383,16.9933,28.1351,16.3067,,,,,,
4-9-18_Schnable_49-569-js195-304_2018-04-16_10-52-12_10297600,JS195,569,PI_656008,2018-04-16,12cm,43.7378,34.3447,37.9835,32.566,22.9987,30.0717,16.6414,30.8307,36.6795,24.8296,,,,,
4-9-18_Schnable_49-570-js223-353_2018-04-11_10-52-54_9997700,JS223,570,PI_656055,2018-04-11,12cm,26.7168,21.6645,22.2401,18.5686,28.7344,14.0714,29.2904,19.7579,,,,,,,
4-9-18_Schnable_49-570-js223-353_2018-04-13_10-54-01_10110700,JS223,570,PI_656055,2018-04-13,12cm,24.3507,22.9557,19.8668,21.579,23.4362,13.3838,25.9749,25.1854,10.4268,,,,,,
4-9-18_Schnable_49-570-js223-353_2018-04-16_10-54-26_10297700,JS223,570,PI_656055,2018-04-16,12cm,8.9963,19.2705,42.0259,11.9605,42.8416,9.85431,39.5379,34.0182,12.7828,57.7501,84.8051,108.209,,,
4-9-18_Schnable_49-571-js265-424_2018-04-11_10-55-07_9997800,JS265,571,PI_659693,2018-04-11,12cm,39.7075,29.2745,53.1617,43.5102,44.5884,11.6106,38.1534,,,,,,,,
4-9-18_Schnable_49-571-js265-424_2018-04-13_10-56-15_10110800,JS265,571,PI_659693,2018-04-13,12cm,35.0594,55.9404,1.59115,32.5398,46.7777,44.689,50.4554,,,,,,,,
4-9-18_Schnable_49-571-js265-424_2018-04-16_10-56-39_10297800,JS265,571,PI_659693,2018-04-16,12cm,39.0047,35.7714,3.90605,55.4213,54.1907,57.2648,44.6714,,,,,,,,
4-9-18_Schnable_49-572-js132-191_2018-04-11_10-57-24_9997900,JS132,572,PI_576390,2018-04-11,12cm,32.6739,30.7831,29.5969,32.1025,29.8867,20.8383,19.3073,21.4646,27.0485,,,,,,
4-9-18_Schnable_49-572-js132-191_2018-04-13_10-58-29_10110900,JS132,572,PI_576390,2018-04-13,12cm,31.7141,27.9298,29.116,22.2782,29.4847,32.0768,24.2995,23.9023,28.5156,31.7145,,,,,
4-9-18_Schnable_49-572-js132-191_2018-04-16_10-58-54_10297900,JS132,572,PI_576390,2018-04-16,12cm,48.3004,12.0189,10.2851,45.7285,19.3307,18.6193,10.1855,40.3938,54.0132,40.4713,42.4103,18.4166,23.0345,43.7369,42.5784
4-9-18_Schnable_49-573-js225-357_2018-04-11_10-59-38_9998000,JS225,573,PI_656058,2018-04-11,12cm,153.256,41.8656,42.4615,30.3447,42.6114,29.6267,27.7292,16.2024,33.557,33.1835,,,,,
4-9-18_Schnable_49-573-js225-357_2018-04-13_11-00-44_10111000,JS225,573,PI_656058,2018-04-13,12cm,12.1805,66.0185,35.1482,40.9492,37.7102,20.9276,62.3364,63.2683,32.8624,23.6316,17.3027,46.0117,49.0575,,
4-9-18_Schnable_49-575-js144-210_2018-04-11_11-04-05_9998200,JS144,575,PI_595702,2018-04-11,12cm,51.2546,45.8836,47.4554,30.0968,34.4253,30.7957,22.2944,16.5316,10.2269,,,,,,
4-9-18_Schnable_49-575-js144-210_2018-04-13_11-05-11_10111200,JS144,575,PI_595702,2018-04-13,12cm,47.7272,54.3333,49.6054,35.6948,33.0279,32.4692,27.2649,21.1442,21.151,,,,,,
4-9-18_Schnable_49-575-js144-210_2018-04-16_11-05-37_10298200,JS144,575,PI_595702,2018-04-16,12cm,54.6979,31.584,47.39,31.3356,37.6122,44.1083,51.6505,40.0809,32.874,26.2889,17.4277,26.9896,,,
4-9-18_Schnable_49-576-js227-359_2018-04-11_11-06-19_9998300,JS227,576,PI_656060,2018-04-11,12cm,31.2006,53.5851,42.6754,38.6608,23.8775,3.85204,,,,,,,,,
4-9-18_Schnable_49-576-js227-359_2018-04-13_11-07-25_10111300,JS227,576,PI_656060,2018-04-13,12cm,28.5763,54.973,43.5936,49.0131,31.055,10.1761,,,,,,,,,
4-9-18_Schnable_49-576-js227-359_2018-04-16_11-07-52_10298300,JS227,576,PI_656060,2018-04-16,12cm,32.3299,53.0974,41.9124,59.1227,47.646,7.49415,16.0675,,,,,,,,
4-9-18_Schnable_49-577-js268-427_2018-04-11_11-08-35_9998400,JS268,577,PI_659696,2018-04-11,12cm,40.9718,51.4016,46.3223,42.9592,43.2513,29.6581,14.1586,5.23664,23.5307,16.4256,,,,,
4-9-18_Schnable_49-577-js268-427_2018-04-13_11-09-38_10111400,JS268,577,PI_659696,2018-04-13,12cm,35.6028,46.9258,49.3777,39.8908,46.1297,31.8835,27.7141,24.5966,12.5133,4.90381,11.8968,,,,
4-9-18_Schnable_49-577-js268-427_2018-04-16_11-10-07_10298400,JS268,577,PI_659696,2018-04-16,12cm,27.3605,60.2857,17.2969,61.0735,23.7736,63.6872,62.4635,38.971,35.5747,46.1155,31.4712,17.0052,#NAME?,50.2116,121.991
4-9-18_Schnable_49-578-js40-66_2018-04-11_11-10-48_9998500,JS40,578,PI_533912,2018-04-11,12cm,39.5045,54.6499,44.6443,38.3227,28.5656,41.9479,19.7683,,,,,,,,
4-9-18_Schnable_49-578-js40-66_2018-04-13_11-11-51_10111500,JS40,578,PI_533912,2018-04-13,12cm,48.4452,10.8924,50.4187,49.5606,46.2114,34.0994,2.83718,53.2697,,,,,,,
4-9-18_Schnable_49-578-js40-66_2018-04-16_11-12-20_10298500,JS40,578,PI_533912,2018-04-16,12cm,70.0544,39.5452,46.1744,42.9655,59.2108,61.9874,30.4533,28.2353,,,,,,,
4-9-18_Schnable_49-579-js211-331_2018-04-11_11-13-02_9998600,JS211,579,PI_656034,2018-04-11,12cm,54.0092,33.9049,33.699,25.032,25.9477,21.1655,16.1111,19.1141,26.0138,24.7187,,,,,
4-9-18_Schnable_49-579-js211-331_2018-04-13_11-14-05_10111600,JS211,579,PI_656034,2018-04-13,12cm,,,,,,,,,,,,,,,
4-9-18_Schnable_49-579-js211-331_2018-04-16_11-14-37_10298600,JS211,579,PI_656034,2018-04-16,12cm,61.5705,107.014,65.7114,30.4288,37.8039,71.38,32.5214,53.8577,50.6804,51.3353,35.1343,23.1815,51.2196,54.3397,45.6022
4-9-18_Schnable_49-580-js56-85_2018-04-11_11-15-16_9998700,JS56,580,PI_533957,2018-04-11,12cm,96.1724,29.0976,29.71,14.9473,16.9302,,,,,,,,,,
4-9-18_Schnable_49-580-js56-85_2018-04-13_11-16-19_10111700,JS56,580,PI_533957,2018-04-13,12cm,23.449,5.20613,28.6296,26.3139,33.9511,19.4686,13.0269,22.5248,21.9754,,,,,,
4-9-18_Schnable_49-580-js56-85_2018-04-16_11-16-51_10298700,JS56,580,PI_533957,2018-04-16,12cm,42.7623,33.8442,27.324,34.4606,28.0086,19.9411,30.4167,20.7572,,,,,,,
4-9-18_Schnable_49-581-js86-123_2018-04-11_11-17-30_9998800,JS86,581,PI_534104,2018-04-11,12cm,45.259,35.4969,25.7935,30.8779,19.8094,29.2837,20.7945,6.53501,,,,,,,
4-9-18_Schnable_49-581-js86-123_2018-04-13_11-18-33_10111800,JS86,581,PI_534104,2018-04-13,12cm,169.029,41.5771,37.7761,24.2689,35.1919,19.8699,26.7018,20.5296,13.9399,,,,,,
4-9-18_Schnable_49-581-js86-123_2018-04-16_11-19-05_10298800,JS86,581,PI_534104,2018-04-16,12cm,171.629,45.9801,33.5095,32.731,35.3685,17.6606,33.4036,33.0919,10.899,19.9217,17.0751,7.03322,,,
4-9-18_Schnable_49-582-js127-186_2018-04-11_11-19-45_9998900,JS127,582,PI_576380,2018-04-11,12cm,33.664,23.8125,22.3932,18.5942,6.76016,11.8509,,,,,,,,,
4-9-18_Schnable_49-582-js127-186_2018-04-13_11-20-47_10111900,JS127,582,PI_576380,2018-04-13,12cm,36.6317,22.8708,29.151,20.1485,25.8687,26.4431,17.4769,,,,,,,,
4-9-18_Schnable_49-582-js127-186_2018-04-16_11-21-21_10298900,JS127,582,PI_576380,2018-04-16,12cm,38.4347,23.8813,31.7127,22.7296,25.6875,19.1213,22.7523,27.2113,,,,,,,
4-9-18_Schnable_49-583-js55-84_2018-04-11_11-21-58_9999000,JS55,583,PI_533956,2018-04-11,12cm,60.7039,56.8888,47.9485,32.8644,25.1942,22.6627,18.5535,,,,,,,,
4-9-18_Schnable_49-583-js55-84_2018-04-13_11-23-01_10112000,JS55,583,PI_533956,2018-04-13,12cm,19.494,13.5816,56.1558,52.5197,42.414,32.6782,24.93,13.728,19.1517,,,,,,
4-9-18_Schnable_49-583-js55-84_2018-04-16_11-23-35_10299000,JS55,583,PI_533956,2018-04-16,12cm,55.9502,6.28004,,,,,,,,,,,,,
4-9-18_Schnable_49-584-js176-257_2018-04-11_11-24-26_9999100,JS176,584,PI_642791,2018-04-11,12cm,57.4601,28.0078,28.4976,25.1855,25.3073,25.1437,16.0912,10.3891,,,,,,,
