,,,,Leaf 1,,,Leaf 2,,,Leaf 3,,,Leaf 4,,,Leaf 5,,,Leaf 6,,,Leaf 7,,,Leaf 8,,,Leaf 9,,,Leaf 10,,,Leaf 11,,,Leaf 12,,,Leaf 13,,,Leaf 14,,,Leaf 15,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-301-js83-120_2018-04-11_12-52-27_9970800,0.840043,TRUE,0.0810422,-0.415851,29.7797,133.347,-0.380626,26.6941,0.0410111,-0.349315,29.6793,156.972,-0.316047,18.827,-19.2387,-0.274951,29.5309,146.089,-0.194716,27.1341,-15.6495,-0.192759,21.2366,147.527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-301-js83-120_2018-04-13_12-52-21_10083800,0.843688,TRUE,0.039041,-0.415851,31.2502,-15.021,-0.38454,26.5672,-124.736,-0.355186,33.0188,20.3519,-0.318004,21.6407,-149.359,-0.298434,26.6464,22.938,-0.202544,18.6984,-169.34,-0.200587,10.308,10.3881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-301-js83-120_2018-04-16_12-52-23_10270800,0.857581,TRUE,0.030443,-0.425636,27.2691,119.208,-0.382583,28.7908,31.4666,-0.355186,33.7287,169.83,-0.316047,26.9733,-13.0307,-0.304305,38.6926,158.701,-0.265166,22.7219,-3.27523,-0.169276,19.1592,-173.938,-0.165362,10.6156,-29.1184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-302-js101-145_2018-04-11_12-54-41_9970900,0.681418,TRUE,0.0178286,-0.398239,22.353,-168.776,-0.396282,10.1374,-13.8559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-302-js101-145_2018-04-13_12-54-34_10083900,0.658896,TRUE,0.0287611,-0.408023,21.423,-61.9207,-0.406067,22.5912,45.7973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-302-js101-145_2018-04-16_12-54-36_10270900,0.686587,TRUE,0.0306311,-0.456947,44.9394,-90.3284,-0.419765,122.353,91.1528,-0.417808,13.3817,-74.6599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-303-JS33-2-57_2018-04-11_12-56-54_9971000,0.846203,TRUE,0.0260355,-0.390411,49.7147,-12.8268,-0.378669,39.5683,-176.295,-0.347358,37.8089,-6.49993,-0.318004,34.8303,173.494,-0.278865,33.9458,-40.2803,-0.214286,22.6935,147.595,-0.151663,12.014,-162.056,-0.149706,27.0118,17.9766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-303-JS33-2-57_2018-04-13_12-56-48_10084000,0.865384,TRUE,0.0571214,-0.390411,51.1546,13.4603,-0.372798,43.943,-135.828,-0.347358,37.4686,24.2844,-0.321918,41.6949,-143.761,-0.286693,38.4334,1.18156,-0.251468,27.1399,-137.575,-0.155577,20.0875,65.5589,-0.155577,25.4328,-156.733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-303-JS33-2-57_2018-04-16_12-56-50_10271000,0.855065,TRUE,0.103515,-0.394325,55.2244,14.3688,-0.374755,39.3074,-141.289,-0.347358,43.0119,23.8506,-0.323875,36.292,-132.588,-0.28865,43.5445,16.5443,-0.267123,33.427,-126.187,-0.229941,49.9695,23.539,-0.118395,36.2263,-161.75,-0.118395,6.4571,-14.0936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-304-JS152-220_2018-04-11_12-59-08_9971100,0.890613,FALSE,0.0540557,-0.374755,19.9389,-153.648,-0.349315,32.4911,6.60163,-0.31409,18.1893,171.155,-0.300391,37.7829,18.2182,-0.241683,28.1609,6.88579,-0.165362,46.9259,112.329,-0.159491,27.1509,-38.728,-0.157534,3.18721,12.3085,-0.157534,34.9683,129.928,-0.157534,12.7218,-155.67,-0.155577,13.3256,97.3149,-0.155577,23.5183,159.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-304-JS152-220_2018-04-13_12-59-02_10084100,0.895349,FALSE,0.0866598,-0.374755,31.2067,-94.4004,-0.349315,43.3921,16.61,-0.321918,20.7549,-92.9942,-0.292564,37.449,23.0454,-0.271037,26.2934,-85.8675,-0.239726,33.1735,15.0303,-0.190802,27.3027,-125.489,-0.0459883,19.5885,4.94753,-0.0264188,21.9503,144.75,0.055773,15.2785,67.8223,0.0890411,63.55,-7.16968,0.0890411,46.6948,83.6088,0.24364,67.488,91.5552,0.302348,53.4146,84.532,0.302348,49.7232,78.0728,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-304-JS152-220_2018-04-16_12-59-03_10271100,0.901218,FALSE,0.181575,-0.386497,31.1515,-97.8647,-0.361057,34.6515,2.16313,-0.306262,37.2484,-126.502,-0.292564,37.8136,4.34394,-0.22407,18.7223,-92.2207,-0.190802,44.49,-71.4952,-0.163405,16.0906,-56.2915,-0.163405,42.1541,11.8188,-0.132094,52.4853,118.519,-0.0538161,43.2837,-126.836,-0.016634,26.5747,-152.08,-0.016634,24.4349,103.68,0.100783,43.8423,-157.922,0.10274,39.9768,60.7031,0.139922,67.8443,3.06619,0.141879,72.2085,15.7499,0.235812,8.90494,141.259,0.235812,69.4985,120.933,,,,,,,,,,,,,,,
4-9-18_Schnable_49-305-JS190-298_2018-04-11_01-01-22_9971200,0.824934,TRUE,0.0515164,-0.349315,42.2505,-178.256,-0.237769,5.3319,37.1153,-0.237769,24.9068,-165.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-305-JS190-298_2018-04-13_01-01-16_10084200,0.830617,TRUE,0.133116,-0.353229,43.3179,-173.113,-0.255382,33.807,-166.151,-0.253425,16.8864,157.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-305-JS190-298_2018-04-16_01-01-17_10271200,0.803084,TRUE,0.0441507,-0.441292,83.5828,135.215,-0.3591,29.1225,171.401,-0.337573,42.7413,-6.37272,-0.261252,30.0031,-159.042,-0.167319,22.939,151.781,-0.167319,25.335,-33.1222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-306-JS174-2-252_2018-04-11_01-03-35_9971300,0.887277,TRUE,0.077318,-0.376712,26.4424,-62.7519,-0.363014,26.8681,119.469,-0.357143,35.1525,-51.3366,-0.343444,45.7835,-76.4667,-0.327789,36.0277,-138.444,-0.294521,26.4223,117.83,-0.231898,19.8341,-30.649,-0.15362,44.7116,121.284,-0.151663,34.9788,-88.477,-0.151663,30.9672,-23.0915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-306-JS174-2-252_2018-04-13_01-03-30_10084300,0.894076,TRUE,0.0607915,-0.378669,26.8679,19.0596,-0.363014,26.7411,-160.182,-0.33953,37.8459,19.3377,-0.292564,26.7489,-159.93,-0.237769,26.8975,23.6917,-0.171233,39.2474,-151.221,-0.143836,40.3812,-36.8674,-0.143836,17.204,-168.602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-306-JS174-2-252_2018-04-16_01-03-30_10271300,0.884496,TRUE,0.0831645,-0.38454,30.1355,-53.019,-0.363014,33.9848,146.572,-0.341487,37.2967,-43.5371,-0.310176,30.1241,129.774,-0.271037,35.8512,-19.2811,-0.239726,25.4286,125.8,-0.137965,22.5015,-61.2249,-0.137965,15.3793,103.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-307-js274-55_2018-04-11_01-05-48_9971400,0.833971,TRUE,0.0828646,-0.445205,42.2836,169.239,-0.435421,24.1628,18.6525,-0.392368,21.8783,178.539,-0.351272,23.5517,19.1461,-0.312133,20.2008,-153.53,-0.265166,20.1373,22.8368,-0.186888,12.0534,-164.632,-0.184932,12.6223,35.6926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-307-js274-55_2018-04-13_01-05-43_10084400,0.850025,TRUE,0.0678471,-0.449119,34.9543,25.2072,-0.445205,46.4574,174.622,-0.40411,25.4068,167.647,-0.357143,20.4267,52.5358,-0.318004,25.888,-150.408,-0.274951,17.2726,16.8595,-0.216243,24.1233,-138.684,-0.120352,38.7502,31.9987,-0.120352,9.04429,-157.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-307-js274-55_2018-04-16_01-05-44_10271400,0.859277,TRUE,0.0764463,-0.451076,52.0645,158.032,-0.443249,16.4767,21.5889,-0.415851,23.5722,164.773,-0.363014,28.7008,37.3394,-0.318004,24.8899,176.464,-0.259295,31.6913,-1.48382,-0.2182,28.0165,175.679,-0.204501,34.0652,130.84,-0.202544,34.3711,12.9316,-0.0812133,24.4374,-161.097,-0.0812133,29.9731,-28.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-308-js23-1-38_2018-04-11_01-08-04_9971500,0.856968,FALSE,0.0455175,-0.388454,36.5997,-130.826,-0.361057,28.9055,-111.023,-0.361057,34.7645,75.8854,-0.3591,19.3679,96.6567,-0.319961,33.9258,-91.4566,-0.304305,30.7027,-108.773,-0.271037,9.45573,58.973,-0.177104,49.3358,-81.4651,-0.177104,30.6498,48.5865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-308-js23-1-38_2018-04-13_01-07-57_10084500,0.859709,FALSE,0.098199,-0.390411,36.6932,-62.4486,-0.372798,34.7724,154.678,-0.366928,22.8946,159.449,-0.361057,38.8202,-35.3681,-0.321918,32.2947,-10.4804,-0.304305,34.1305,-34.4856,-0.282779,22.5929,146.309,-0.200587,19.1093,-43.5929,-0.200587,35.5896,33.6067,-0.167319,28.4564,4.09614,-0.165362,38.1568,122.857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-308-js23-1-38_2018-04-16_01-07-59_10271500,0.876698,FALSE,0.0708296,-0.392368,43.808,-27.1408,-0.376712,49.5788,-3.9501,-0.364971,28.3662,-160.852,-0.363014,19.2064,162.206,-0.345401,36.067,7.57032,-0.306262,36.7969,-154.711,-0.28865,42.4033,-175.977,-0.280822,29.229,16.7765,-0.278865,16.4014,54.7028,-0.263209,24.037,-34.7524,-0.202544,42.0376,-104.43,-0.200587,31.4871,127.374,-0.155577,41.9718,50.0912,-0.122309,34.9594,159.279,-0.120352,22.5371,150.916,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-309-JS122-179_2018-04-11_01-10-16_9971600,0.83494,TRUE,0.0566501,-0.386497,42.2174,109.844,-0.382583,36.4331,-36.3474,-0.366928,42.5727,147.989,-0.3591,22.5145,-155.151,-0.351272,27.0177,-40.8138,-0.323875,30.5672,115.518,-0.247554,12.3534,-3.8916,-0.210372,28.0549,127.345,-0.208415,20.3357,-93.9809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-309-JS122-179_2018-04-13_01-10-10_10084600,0.850111,TRUE,0.0470075,-0.400196,39.6448,18.6922,-0.386497,38.402,-167.465,-0.370842,43.8648,48.2694,-0.357143,30.4797,-140.054,-0.325832,41.2285,30.0928,-0.284736,17.0573,-135.507,-0.194716,8.26111,38.5385,-0.194716,12.6418,-171.707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-309-JS122-179_2018-04-16_01-10-12_10271600,0.861173,TRUE,0.0620386,-0.406067,37.5269,121.129,-0.38454,39.3163,-64.5076,-0.370842,49.4827,153.923,-0.3591,31.3169,-34.8844,-0.327789,42.7145,139.396,-0.296477,26.14,-25.0094,-0.271037,34.4932,159.943,-0.163405,22.8109,-12.8456,-0.163405,10.7001,113.632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-310-JS201-314_2018-04-11_01-12-29_9971700,0.870093,TRUE,0.109204,-0.398239,28.2903,21.2596,-0.364971,28.5496,-177.733,-0.33953,13.4832,164.448,-0.337573,31.5636,8.21609,-0.261252,34.8947,2.59372,-0.22407,32.5201,149.853,-0.110568,34.9057,173.232,-0.108611,44.3826,1.98203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-310-JS201-314_2018-04-13_01-12-23_10084700,0.868319,FALSE,0.100721,-0.364971,29.8269,-153.397,-0.319961,38.1799,38.0106,-0.319961,71.2174,-34.5708,-0.310176,24.9806,-98.9415,-0.308219,20.1267,-170.253,-0.271037,33.2756,26.0606,-0.229941,32.6629,-174.372,-0.175147,31.7258,38.0218,-0.149706,20.9448,-22.5034,-0.0890411,32.0895,-178.315,-0.0851272,40.2085,39.0334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-310-JS201-314_2018-04-16_01-12-25_10271700,0.879413,TRUE,0.09716,-0.392368,64.4341,35.6714,-0.364971,31.4386,33.4468,-0.337573,34.3851,-123.384,-0.304305,24.4597,33.1458,-0.304305,24.9483,-20.3343,-0.302348,26.2884,97.1175,-0.274951,31.6758,-143.52,-0.239726,35.7483,42.7815,-0.208415,34.1251,-131.655,-0.12818,23.3522,30.7487,-0.0127202,41.1457,-132.422,-0.0127202,24.5235,27.0521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-311-JS47-76_2018-04-11_01-14-42_9971800,0.858875,TRUE,0.0413282,-0.38454,29.7322,12.0173,-0.347358,22.0216,-133.475,-0.319961,2.37883,-112.418,-0.319961,28.2332,4.69799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-311-JS47-76_2018-04-13_01-14-36_10084800,0.863723,TRUE,0.0498926,-0.392368,21.6482,54.1561,-0.361057,21.0295,-138.373,-0.318004,8.27244,-143.431,-0.318004,30.804,1.98668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-311-JS47-76_2018-04-16_01-14-38_10271800,0.863067,TRUE,0.060539,-0.396282,22.7477,26.6444,-0.361057,23.8967,175.78,-0.321918,36.6216,-23.1338,-0.233855,13.7167,-33.0379,-0.233855,13.276,162.537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-312-JS93-1-130_2018-04-11_01-16-55_9971900,0.871292,FALSE,0.0993813,-0.329746,47.3683,177.402,-0.327789,8.53286,-120.248,-0.304305,55.8823,-29.4621,-0.235812,36.9348,-172.322,-0.188845,30.9578,8.05509,-0.186888,20.8685,172.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-312-JS93-1-130_2018-04-13_01-16-49_10084900,0.875524,FALSE,0.126113,-0.349315,46.1185,-149.97,-0.347358,28.3993,-100.967,-0.335616,26.1719,-142.375,-0.306262,56.3683,-11.7083,-0.241683,29.7739,-162.657,-0.222113,30.5367,-12.0459,-0.169276,26.821,19.9693,-0.136008,19.5842,36.7963,-0.136008,36.408,-76.973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-312-JS93-1-130_2018-04-16_01-16-53_10271900,0.869382,FALSE,0.195038,-0.355186,40.9116,-167.332,-0.347358,29.0371,-150.736,-0.347358,32.8621,123.935,-0.341487,35.2687,-135.631,-0.308219,48.6827,-1.04742,-0.265166,25.9767,178.524,-0.19863,43.4626,-137.332,-0.194716,23.8011,-1.43914,-0.192759,33.0766,-173.883,-0.151663,26.2379,-11.8182,-0.151663,9.29219,176.971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-313-JS49-2-78_2018-04-11_01-19-08_9972000,0.853697,TRUE,0.0788142,-0.390411,51.676,168.198,-0.3591,60.4697,-11.4918,-0.341487,43.1665,138.428,-0.319961,19.3959,-55.9601,-0.316047,42.0256,-10.3295,-0.300391,45.6624,131.857,-0.257339,40.1442,-9.61773,-0.196673,30.5185,150.897,-0.122309,48.4715,-16.1458,-0.120352,14.9901,-162.745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-313-JS49-2-78_2018-04-13_01-19-04_10085000,0.841963,TRUE,0.0704773,-0.396282,53.4423,-166.002,-0.361057,60.1912,9.73217,-0.341487,44.7659,161.162,-0.316047,42.4697,5.34842,-0.302348,42.2711,168.137,-0.257339,42.861,14.1567,-0.222113,39.2237,171.797,-0.136008,27.2352,-9.01072,-0.0968689,37.0229,-176.068,-0.0949119,20.5379,16.3544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-313-JS49-2-78_2018-04-16_01-19-07_10272000,0.851294,TRUE,0.0831645,-0.398239,52.6143,-3.30177,-0.361057,61.4433,179.537,-0.33953,49.5135,-36.4407,-0.316047,46.8334,171.967,-0.302348,43.9294,-25.8982,-0.26908,36.9011,-174.443,-0.229941,43.5762,-30.0105,-0.184932,37.0254,-178.847,-0.114481,34.9395,-23.883,-0.114481,15.421,-157.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-314-JS210-330_2018-04-11_01-21-22_9972100,0.854317,FALSE,0.0670522,-0.349315,39.9094,64.431,-0.343444,41.4415,179.097,-0.304305,30.1597,-143.124,-0.304305,28.4842,149.382,-0.292564,42.5306,37.2025,-0.175147,29.825,174.427,-0.171233,38.5416,-123.461,-0.112524,65.4487,63.8907,-0.110568,15.3388,-70.4815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-314-JS210-330_2018-04-13_01-21-17_10085100,0.870276,FALSE,0.117889,-0.347358,39.1112,72.288,-0.304305,8.53744,105.539,-0.304305,56.9156,148.695,-0.292564,42.655,121.55,-0.239726,38.291,-31.1903,-0.239726,8.42639,-179.509,-0.206458,10.4819,-146.389,-0.206458,48.9116,-57.4568,-0.132094,51.733,13.3587,-0.130137,47.0829,24.479,-0.112524,54.8739,139.677,-0.112524,47.8461,-147.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-314-JS210-330_2018-04-16_01-21-20_10272100,0.87294,FALSE,0.135029,-0.357143,46.3466,94.1902,-0.353229,40.0844,-173.67,-0.323875,18.2338,43.9007,-0.280822,31.8703,64.505,-0.280822,45.4355,-166.023,-0.278865,44.7373,140.145,-0.17319,66.9778,82.1772,-0.17319,64.7949,-19.3431,-0.167319,46.5921,-164.343,-0.15362,21.122,-140.905,-0.0440313,53.8421,2.71141,-0.0440313,36.182,-76.8548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-315-JS81-2-113_2018-04-11_01-23-35_9972200,0.860396,TRUE,0.0393342,-0.425636,35.2609,-141.119,-0.392368,25.2284,0.176751,-0.364971,27.4948,-138.81,-0.331703,24.121,23.678,-0.278865,22.8779,-142.879,-0.181018,28.7133,114.713,-0.179061,16.2672,-139.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-315-JS81-2-113_2018-04-13_01-23-31_10085200,0.871848,TRUE,0.0601582,-0.370842,37.3991,81.8637,-0.3591,28.8077,-101.317,-0.329746,23.7424,74.3861,-0.286693,24.933,-75.812,-0.182975,8.05608,108.755,-0.12818,30.3405,-81.3745,-0.12818,11.9563,69.7844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-315-JS81-2-113_2018-04-16_01-23-33_10272200,0.874727,TRUE,0.057622,-0.370842,27.2767,-36.7789,-0.3591,29.9764,157.974,-0.335616,36.3056,-10.794,-0.304305,23.9439,179.82,-0.241683,21.6265,67.8687,-0.151663,15.5291,-167.709,-0.149706,11.4952,88.2985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-316-JS180-270_2018-04-11_01-25-48_9972300,0.885012,FALSE,0.0797081,-0.378669,31.3044,22.1542,-0.351272,29.915,170.716,-0.323875,41.03,8.45893,-0.265166,30.3303,-1.27157,-0.216243,43.1031,154.823,-0.216243,64.6522,-179,-0.214286,28.2724,-155.57,-0.116438,52.2245,-11.4247,-0.0831703,40.622,-7.63022,-0.0831703,48.4702,-146.773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-316-JS180-270_2018-04-13_01-25-44_10085300,0.888991,FALSE,0.129188,-0.390411,38.1218,-162.121,-0.337573,38.9362,-167.998,-0.312133,25.151,-19.5356,-0.272994,37.9751,179.714,-0.22407,34.6426,-6.34619,-0.208415,42.8726,81.3773,-0.15362,43.7132,-156.75,-0.14775,33.099,14.711,-0.14775,81.5527,36.4411,-0.0772994,22.5517,47.6989,-0.0753425,53.4641,164.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-316-JS180-270_2018-04-16_01-25-47_10272300,0.891691,FALSE,0.119534,-0.408023,44.0816,-149.59,-0.333659,47.6346,179.357,-0.316047,23.3837,-27.1506,-0.272994,45.371,166.718,-0.235812,31.0947,-5.75061,-0.216243,38.8996,74.1799,-0.204501,28.0805,1.43592,-0.204501,57.8901,-5.8427,-0.186888,42.548,-160.646,-0.118395,27.7139,-161.75,0.106654,42.379,75.3092,0.106654,20.5801,-117.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-317-JS221-348_2018-04-11_01-28-03_9972400,0.855941,TRUE,0.104674,-0.447162,49.6688,35.0907,-0.402153,43.7205,-121.857,-0.363014,17.5469,-103.956,-0.331703,118.646,5.90807,-0.304305,21.8321,0.981732,-0.233855,24.1998,-165.382,-0.22407,53.3292,66.2991,-0.141879,32.635,-174.794,-0.139922,25.6533,32.9525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-317-JS221-348_2018-04-13_01-27-58_10085400,0.852945,TRUE,0.0462271,-0.423679,52.0184,19.2216,-0.40998,31.8201,-136.747,-0.392368,23.2745,-56.5371,-0.366928,16.6271,-150.76,-0.316047,27.59,-4.50607,-0.231898,25.4292,168.721,-0.143836,33.1532,22.0456,-0.134051,32.4545,149.968,-0.0264188,31.8779,36.2171,-0.0244618,14.8677,-2.17578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-317-JS221-348_2018-04-16_01-28-01_10272400,0.860647,TRUE,0.130295,-0.441292,29.9281,-146.465,-0.437378,44.9176,-12.6409,-0.398239,29.9865,-73.3158,-0.364971,17.7013,-178.564,-0.327789,24.96,-64.1602,-0.255382,15.7316,121.444,-0.226027,16.9989,-40.2396,-0.10274,40.3527,136.596,-0.0283757,29.4431,8.64036,0.00684929,22.6371,142.054,0.00880629,15.4039,-47.3238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-318-JS222-350_2018-04-11_01-30-16_9972500,0.865962,TRUE,0.0639236,-0.449119,80.7287,14.4552,-0.431507,20.9324,-120.566,-0.411937,26.0134,-27.2369,-0.374755,21.5291,178.354,-0.353229,23.0181,9.02399,-0.337573,17.0126,-149.612,-0.274951,17.1418,0.107382,-0.15362,35.1836,-26.0931,-0.114481,41.778,-150.624,-0.114481,32.5184,93.1465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-318-JS222-350_2018-04-13_01-30-16_10085500,0.864904,FALSE,0.0668234,-0.453033,14.753,56.9589,-0.453033,72.9214,-179.737,-0.445205,12.4318,93.9667,-0.413894,30.1665,143.937,-0.357143,27.9827,177.597,-0.345401,9.18295,-3.07219,-0.343444,13.4797,9.07224,-0.341487,13.2847,23.7091,-0.294521,17.4569,156.43,-0.2182,16.2608,126.016,-0.212329,29.5473,74.9709,-0.136008,27.2047,-80.87,-0.136008,23.2514,9.12772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-318-JS222-350_2018-04-16_01-30-14_10272500,0.84016,FALSE,0.139781,-0.453033,62.367,177.999,-0.419765,20.5468,141.635,-0.38454,26.2045,14.3774,-0.343444,27.6088,11.522,-0.282779,21.2512,-179.931,-0.26908,36.8146,-20.4257,-0.249511,21.2333,-136.535,-0.227984,44.19,-166.796,-0.227984,49.1127,169.866,-0.19863,22.7982,-93.9195,-0.0440313,33.8093,-62.2165,-0.0420744,40.5509,133.973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-319-JS117-172_2018-04-11_01-32-29_9972600,0.867421,TRUE,0.0298715,-0.413894,21.6921,-156.973,-0.363014,20.5296,15.3524,-0.323875,23.2572,-127.374,-0.282779,14.2729,48.5622,-0.257339,25.1187,-125.91,-0.216243,19.0869,49.8482,-0.139922,27.3327,-131.385,-0.110568,31.9138,49.4965,-0.110568,12.6223,-179.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-319-JS117-172_2018-04-13_01-32-24_10085600,0.878669,FALSE,0.0314941,-0.445205,22.6289,109.118,-0.374755,21.4617,13.764,-0.325832,24.2419,-163.725,-0.257339,19.224,-171.836,-0.181018,10.2531,-77.5885,-0.181018,29.3771,-18.8615,-0.116438,12.5204,87.2349,-0.114481,19.8785,177.713,-0.0655577,37.5839,3.44655,-0.0655577,24.6914,172.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-319-JS117-172_2018-04-16_01-32-28_10272600,0.837367,FALSE,0.104381,-0.427593,19.1508,117.427,-0.366928,21.3692,16.6063,-0.327789,20.9065,-173.317,-0.245597,21.8724,-127.712,-0.239726,17.8525,111.877,-0.214286,19.7584,-83.6157,-0.212329,17.8341,-7.70608,-0.212329,20.0923,-17.831,-0.163405,2.53652,-165.033,-0.163405,39.9158,-168.326,-0.0890411,16.4774,62.1583,-0.0401174,31.1512,165.119,-0.0381605,26.9352,-3.86511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-320-JS277-103_2018-04-11_01-34-42_9972700,0.847769,TRUE,0.0463512,-0.368885,37.988,24.6858,-0.363014,38.7698,175.268,-0.333659,39.9429,168.603,-0.284736,21.3542,-18.9522,-0.190802,24.7909,162.664,-0.190802,26.2644,7.02249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
